"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"02/08/2023","29,595.0","28,957.0","29,686.0","28,546.0","5.10M","2.37%"
"01/08/2023","28,911.0","29,185.0","29,732.0","28,866.0","6.78M","0.00%"
"31/07/2023","28,911.0","29,002.0","29,276.0","28,455.0","7.60M","3.93%"
"28/07/2023","27,817.0","26,905.0","28,090.0","26,677.0","6.02M","3.57%"
"27/07/2023","26,859.0","26,996.0","27,178.0","26,494.0","3.87M","-0.51%"
"26/07/2023","26,996.0","26,768.0","27,315.0","26,722.0","4.28M","0.85%"
"25/07/2023","26,768.0","26,677.0","27,133.0","26,449.0","4.29M","0.34%"
"24/07/2023","26,677.0","26,585.0","26,905.0","26,449.0","4.14M","0.52%"
"21/07/2023","26,540.0","26,677.0","26,722.0","26,357.0","3.23M","0.00%"
"20/07/2023","26,540.0","26,312.0","26,540.0","26,175.0","3.64M","1.22%"
"19/07/2023","26,221.0","26,449.0","26,631.0","26,084.0","5.43M","0.00%"
"18/07/2023","26,221.0","26,129.0","26,357.0","25,947.0","6.74M","2.50%"
"17/07/2023","25,582.0","25,901.0","25,993.0","25,445.0","4.64M","-1.23%"
"14/07/2023","25,901.0","25,993.0","26,129.0","25,491.0","4.54M","-0.35%"
"13/07/2023","25,993.0","25,673.0","26,221.0","25,628.0","6.10M","1.61%"
"12/07/2023","25,582.0","25,354.0","25,765.0","25,081.0","4.69M","1.81%"
"11/07/2023","25,126.0","25,719.0","25,765.0","25,081.0","4.02M","-0.90%"
"10/07/2023","25,354.0","25,537.0","25,765.0","25,263.0","5.56M","0.72%"
"07/07/2023","25,172.0","24,761.0","25,263.0","24,670.0","3.72M","1.66%"
"06/07/2023","24,761.0","25,126.0","25,172.0","24,351.0","4.88M","-1.28%"
"05/07/2023","25,081.0","25,081.0","25,719.0","24,944.0","6.21M","0.55%"
"04/07/2023","24,944.0","24,898.0","24,944.0","24,625.0","3.15M","0.37%"
"03/07/2023","24,853.0","25,263.0","25,354.0","24,761.0","5.72M","3.22%"
"30/06/2023","24,077.0","23,986.0","24,214.0","23,895.0","2.39M","0.38%"
"29/06/2023","23,986.0","24,716.0","24,716.0","23,986.0","4.55M","-2.95%"
"28/06/2023","24,716.0","24,533.0","25,035.0","24,397.0","5.35M","0.75%"
"27/06/2023","24,533.0","24,625.0","24,670.0","24,305.0","3.63M","0.00%"
"26/06/2023","24,533.0","24,351.0","24,716.0","24,169.0","8.22M","1.13%"
"23/06/2023","24,260.0","24,169.0","24,351.0","24,032.0","5.01M","0.38%"
"22/06/2023","24,169.0","23,348.0","24,169.0","23,257.0","9.15M","4.13%"
"21/06/2023","23,211.0","23,348.0","23,348.0","23,029.0","3.44M","-0.39%"
"20/06/2023","23,302.0","23,074.0","23,348.0","22,937.0","2.94M","0.99%"
"19/06/2023","23,074.0","22,664.0","23,165.0","22,664.0","2.68M","1.61%"
"16/06/2023","22,709.0","22,983.0","23,393.0","22,709.0","4.95M","-0.40%"
"15/06/2023","22,801.0","22,983.0","23,211.0","22,618.0","3.40M","-0.79%"
"14/06/2023","22,983.0","23,348.0","23,530.0","22,937.0","4.20M","-1.18%"
"13/06/2023","23,257.0","23,667.0","23,849.0","23,120.0","4.68M","-1.35%"
"12/06/2023","23,576.0","23,348.0","23,895.0","23,211.0","4.83M","1.57%"
"09/06/2023","23,211.0","22,618.0","23,302.0","22,573.0","4.64M","2.21%"
"08/06/2023","22,709.0","23,530.0","23,576.0","22,709.0","4.49M","-2.54%"
"07/06/2023","23,302.0","23,165.0","23,439.0","23,074.0","5.45M","0.59%"
"06/06/2023","23,165.0","23,211.0","23,485.0","22,937.0","3.52M","-0.20%"
"05/06/2023","23,211.0","22,892.0","23,439.0","22,618.0","6.01M","3.04%"
"02/06/2023","22,527.0","22,117.0","22,709.0","22,025.0","4.79M","2.49%"
"01/06/2023","21,980.0","22,071.0","22,253.0","21,889.0","2.73M","-0.82%"
"31/05/2023","22,162.0","22,253.0","22,345.0","22,025.0","3.29M","-0.21%"
"30/05/2023","22,208.0","21,797.0","22,253.0","21,752.0","4.68M","2.53%"
"29/05/2023","21,661.0","21,615.0","21,661.0","21,478.0","1.97M","0.64%"
"26/05/2023","21,524.0","21,569.0","21,615.0","21,478.0","1.34M","0.86%"
"25/05/2023","21,341.0","21,524.0","21,524.0","21,296.0","1.85M","-0.64%"
"24/05/2023","21,478.0","21,843.0","21,843.0","21,478.0","1.37M","-1.26%"
"23/05/2023","21,752.0","21,615.0","21,889.0","21,615.0","2.40M","1.49%"
"22/05/2023","21,433.0","21,250.0","21,615.0","21,113.0","3.15M","-0.21%"
"19/05/2023","21,478.0","21,706.0","21,797.0","21,478.0","3.63M","-1.46%"
"18/05/2023","21,797.0","21,889.0","22,253.0","21,752.0","2.05M","0.00%"
"17/05/2023","21,797.0","21,980.0","22,345.0","21,752.0","3.13M","0.00%"
"16/05/2023","21,797.0","21,706.0","21,934.0","21,706.0","1.64M","0.21%"
"15/05/2023","21,752.0","22,299.0","22,299.0","21,752.0","2.57M","-1.65%"
"12/05/2023","22,117.0","22,253.0","22,299.0","21,980.0","1.70M","-0.41%"
"11/05/2023","22,208.0","21,524.0","22,436.0","21,524.0","4.00M","2.74%"
"10/05/2023","21,615.0","21,706.0","21,706.0","21,524.0","1.60M","0.00%"
"09/05/2023","21,615.0","21,524.0","21,706.0","21,524.0","1.27M","0.64%"
"08/05/2023","21,478.0","21,341.0","21,569.0","21,296.0","1.74M","1.73%"
"05/05/2023","21,113.0","21,250.0","21,433.0","21,113.0","1.48M","-0.86%"
"04/05/2023","21,296.0","21,524.0","21,706.0","21,250.0","1.44M","-1.48%"
"28/04/2023","21,615.0","21,843.0","21,843.0","21,524.0","961.60K","0.21%"
"27/04/2023","21,569.0","21,205.0","21,889.0","21,205.0","1.57M","2.38%"
"26/04/2023","21,068.0","21,250.0","21,296.0","20,931.0","2.43M","-1.07%"
"25/04/2023","21,296.0","21,341.0","21,615.0","21,205.0","1.50M","0.00%"
"24/04/2023","21,296.0","21,752.0","21,889.0","21,159.0","1.87M","-1.89%"
"21/04/2023","21,706.0","22,345.0","22,390.0","21,706.0","3.30M","-2.46%"
"20/04/2023","22,253.0","22,253.0","22,390.0","22,162.0","1.58M","0.20%"
"19/04/2023","22,208.0","22,299.0","22,573.0","22,071.0","2.63M","-0.41%"
"18/04/2023","22,299.0","22,436.0","22,436.0","22,117.0","1.25M","0.62%"
"17/04/2023","22,162.0","22,527.0","22,573.0","22,071.0","2.31M","-1.22%"
"14/04/2023","22,436.0","23,029.0","23,393.0","22,436.0","3.61M","-2.38%"
"13/04/2023","22,983.0","22,709.0","23,348.0","22,573.0","4.88M","2.02%"
"12/04/2023","22,527.0","22,709.0","22,983.0","22,345.0","2.96M","0.61%"
"11/04/2023","22,390.0","22,345.0","22,618.0","22,208.0","2.25M","0.82%"
"10/04/2023","22,208.0","22,664.0","22,892.0","22,162.0","3.24M","-2.01%"
"07/04/2023","22,664.0","23,165.0","23,165.0","22,618.0","2.86M","-0.20%"
"06/04/2023","22,709.0","22,709.0","23,895.0","22,709.0","6.70M","0.20%"
"05/04/2023","22,664.0","22,390.0","22,983.0","22,253.0","3.75M","1.02%"
"04/04/2023","22,436.0","22,117.0","22,618.0","21,934.0","3.72M","2.29%"
"03/04/2023","21,934.0","21,980.0","22,162.0","21,797.0","4.06M","0.42%"
"31/03/2023","21,843.0","21,980.0","22,071.0","21,661.0","2.38M","-0.62%"
"30/03/2023","21,980.0","22,253.0","22,436.0","21,934.0","2.09M","-1.23%"
"29/03/2023","22,253.0","22,390.0","22,390.0","22,025.0","1.17M","0.00%"
"28/03/2023","22,253.0","22,618.0","22,618.0","22,253.0","2.15M","-0.61%"
"27/03/2023","22,390.0","22,162.0","22,436.0","21,980.0","1.48M","1.23%"
"24/03/2023","22,117.0","22,709.0","22,709.0","22,117.0","3.05M","-2.02%"
"23/03/2023","22,573.0","22,527.0","22,709.0","22,390.0","1.74M","0.00%"
"22/03/2023","22,573.0","22,481.0","22,892.0","22,345.0","4.00M","1.02%"
"21/03/2023","22,345.0","22,573.0","22,618.0","22,025.0","2.89M","-0.41%"
"20/03/2023","22,436.0","21,889.0","22,527.0","21,615.0","3.69M","2.50%"
"17/03/2023","21,889.0","21,706.0","21,889.0","21,341.0","6.93M","2.57%"
"16/03/2023","21,341.0","21,569.0","21,843.0","21,250.0","1.82M","-2.50%"
"15/03/2023","21,889.0","21,934.0","22,071.0","21,752.0","2.61M","1.27%"
"14/03/2023","21,615.0","22,071.0","22,162.0","21,524.0","2.96M","-1.86%"
"13/03/2023","22,025.0","21,341.0","22,208.0","21,341.0","3.87M","1.68%"
"10/03/2023","21,661.0","21,250.0","21,934.0","21,159.0","3.60M","1.93%"
"09/03/2023","21,250.0","21,250.0","21,478.0","21,113.0","3.98M","0.65%"
"08/03/2023","21,113.0","21,068.0","21,113.0","20,566.0","1.24M","-0.22%"
"07/03/2023","21,159.0","21,296.0","21,387.0","20,749.0","2.83M","0.00%"
"06/03/2023","21,159.0","21,889.0","21,889.0","21,022.0","2.13M","-1.70%"
"03/03/2023","21,524.0","22,025.0","22,117.0","21,341.0","1.52M","-1.67%"
"02/03/2023","21,889.0","21,797.0","22,162.0","21,615.0","1.58M","1.70%"
"01/03/2023","21,524.0","21,159.0","21,615.0","20,885.0","1.99M","0.42%"
"28/02/2023","21,433.0","21,980.0","22,071.0","20,749.0","2.98M","-0.42%"
"27/02/2023","21,524.0","22,071.0","22,208.0","21,524.0","1.51M","-4.26%"
"24/02/2023","22,481.0","22,801.0","23,302.0","22,345.0","1.83M","-1.40%"
"23/02/2023","22,801.0","22,801.0","22,892.0","21,889.0","3.01M","0.81%"
"22/02/2023","22,618.0","23,439.0","23,439.0","22,618.0","3.10M","-3.69%"
"21/02/2023","23,485.0","23,804.0","24,123.0","23,485.0","3.58M","-1.34%"
"20/02/2023","23,804.0","23,074.0","23,895.0","23,074.0","4.34M","2.96%"
"17/02/2023","23,120.0","23,165.0","23,348.0","23,029.0","2.03M","-0.19%"
"16/02/2023","23,165.0","23,257.0","23,530.0","23,074.0","2.14M","0.00%"
"15/02/2023","23,165.0","22,983.0","23,348.0","22,892.0","1.05M","0.99%"
"14/02/2023","22,937.0","22,983.0","23,120.0","22,801.0","860.10K","1.00%"
"13/02/2023","22,709.0","22,983.0","23,621.0","22,664.0","2.74M","-1.19%"
"10/02/2023","22,983.0","23,621.0","23,621.0","22,892.0","2.15M","-2.70%"
"09/02/2023","23,621.0","23,986.0","24,077.0","23,530.0","1.30M","-1.52%"
"08/02/2023","23,986.0","23,713.0","24,077.0","22,846.0","3.30M","1.15%"
"07/02/2023","23,713.0","24,397.0","24,533.0","23,713.0","2.30M","-2.25%"
"06/02/2023","24,260.0","24,488.0","24,533.0","24,214.0","1.64M","-0.19%"
"03/02/2023","24,305.0","24,397.0","24,807.0","24,077.0","1.92M","-0.38%"
"02/02/2023","24,397.0","24,305.0","24,625.0","23,986.0","2.49M","0.38%"
"01/02/2023","24,305.0","25,947.0","25,947.0","24,169.0","4.97M","-4.82%"
"31/01/2023","25,537.0","25,081.0","25,901.0","25,081.0","4.95M","2.19%"
"30/01/2023","24,989.0","24,898.0","25,263.0","24,442.0","3.49M","0.92%"
"27/01/2023","24,761.0","24,625.0","24,989.0","24,488.0","2.83M","1.68%"
"19/01/2023","24,351.0","24,123.0","24,533.0","23,895.0","2.87M","0.57%"
"18/01/2023","24,214.0","23,941.0","24,533.0","23,941.0","1.90M","1.14%"
"17/01/2023","23,941.0","23,439.0","23,941.0","23,257.0","1.91M","2.54%"
"16/01/2023","23,348.0","23,530.0","23,713.0","23,348.0","1.51M","-0.77%"
"13/01/2023","23,530.0","23,986.0","24,169.0","23,393.0","2.59M","-0.77%"
"12/01/2023","23,713.0","24,077.0","24,077.0","23,621.0","1.56M","-0.76%"
"11/01/2023","23,895.0","24,123.0","24,260.0","23,895.0","1.52M","-0.19%"
"10/01/2023","23,941.0","24,488.0","24,488.0","23,895.0","1.49M","-1.50%"
"09/01/2023","24,305.0","24,214.0","24,898.0","24,214.0","1.03M","0.56%"
"06/01/2023","24,169.0","24,853.0","25,445.0","23,895.0","2.78M","-2.57%"
"05/01/2023","24,807.0","25,445.0","25,445.0","24,670.0","1.65M","-0.73%"
"04/01/2023","24,989.0","24,898.0","25,856.0","24,898.0","2.29M","0.55%"
"03/01/2023","24,853.0","24,169.0","25,217.0","23,941.0","2.30M","2.83%"
"30/12/2022","24,169.0","24,260.0","24,260.0","23,895.0","1.48M","2.12%"
"29/12/2022","23,667.0","23,667.0","24,077.0","23,439.0","1.09M","-1.89%"
"28/12/2022","24,123.0","24,351.0","24,351.0","23,713.0","1.15M","0.19%"
"27/12/2022","24,077.0","23,348.0","24,077.0","23,165.0","1.59M","1.93%"
"26/12/2022","23,621.0","25,354.0","25,354.0","23,621.0","2.37M","-6.84%"
"23/12/2022","25,354.0","25,172.0","25,537.0","24,625.0","1.51M","-0.72%"
"22/12/2022","25,537.0","25,172.0","25,537.0","24,260.0","1.67M","3.70%"
"21/12/2022","24,625.0","26,175.0","26,357.0","24,625.0","1.85M","-5.92%"
"20/12/2022","26,175.0","26,175.0","26,312.0","24,807.0","4.00M","0.00%"
"19/12/2022","26,175.0","26,357.0","26,996.0","26,175.0","2.43M","-0.69%"
"16/12/2022","26,357.0","26,449.0","26,813.0","26,266.0","2.27M","-1.03%"
"15/12/2022","26,631.0","26,996.0","27,269.0","26,449.0","1.80M","-1.18%"
"14/12/2022","26,950.0","26,996.0","27,817.0","26,722.0","3.47M","1.20%"
"13/12/2022","26,631.0","26,403.0","26,631.0","25,993.0","2.13M","0.86%"
"12/12/2022","26,403.0","26,084.0","26,859.0","25,719.0","3.08M","1.22%"
"09/12/2022","26,084.0","26,768.0","26,768.0","26,038.0","2.72M","-2.89%"
"08/12/2022","26,859.0","27,452.0","27,634.0","26,038.0","5.27M","1.20%"
"07/12/2022","26,540.0","27,361.0","27,999.0","26,449.0","3.07M","-3.16%"
"06/12/2022","27,406.0","26,084.0","28,090.0","25,354.0","10.60M","4.34%"
"05/12/2022","26,266.0","26,768.0","26,950.0","25,993.0","4.34M","-0.69%"
"02/12/2022","26,449.0","25,217.0","26,449.0","24,807.0","4.13M","4.32%"
"01/12/2022","25,354.0","26,813.0","26,905.0","25,081.0","6.35M","-4.47%"
"30/11/2022","26,540.0","26,449.0","26,905.0","26,038.0","3.71M","1.04%"
"29/11/2022","26,266.0","24,989.0","26,357.0","24,442.0","5.98M","5.30%"
"28/11/2022","24,944.0","24,214.0","25,081.0","24,032.0","4.10M","4.79%"
"25/11/2022","23,804.0","23,713.0","23,849.0","23,074.0","3.27M","1.56%"
"24/11/2022","23,439.0","23,393.0","23,485.0","22,162.0","2.57M","-0.39%"
"23/11/2022","23,530.0","23,576.0","24,032.0","23,348.0","2.07M","0.19%"
"22/11/2022","23,485.0","22,801.0","24,260.0","22,664.0","4.83M","1.18%"
"21/11/2022","23,211.0","23,895.0","24,305.0","22,436.0","4.27M","-2.86%"
"18/11/2022","23,895.0","24,351.0","24,397.0","22,664.0","4.97M","-1.87%"
"17/11/2022","24,351.0","24,533.0","25,126.0","23,621.0","2.65M","1.14%"
"16/11/2022","24,077.0","20,977.0","24,077.0","20,977.0","7.23M","6.88%"
"15/11/2022","22,527.0","22,527.0","22,664.0","22,527.0","902.90K","-6.97%"
"14/11/2022","24,214.0","25,172.0","25,537.0","24,214.0","2.70M","-6.84%"
"11/11/2022","25,993.0","25,993.0","26,266.0","25,081.0","3.19M","2.33%"
"10/11/2022","25,400.0","26,996.0","27,269.0","25,400.0","5.23M","-6.85%"
"09/11/2022","27,269.0","26,722.0","27,543.0","26,631.0","3.83M","2.75%"
"08/11/2022","26,540.0","26,722.0","26,905.0","25,993.0","2.65M","0.34%"
"07/11/2022","26,449.0","26,996.0","27,361.0","26,403.0","3.49M","-0.68%"
"04/11/2022","26,631.0","27,817.0","28,182.0","26,175.0","4.23M","-4.73%"
"03/11/2022","27,954.0","26,996.0","28,227.0","26,950.0","2.95M","2.00%"
"02/11/2022","27,406.0","29,458.0","29,504.0","27,406.0","10.90M","-6.97%"
"01/11/2022","29,458.0","30,370.0","30,644.0","29,367.0","4.21M","-2.12%"
"31/10/2022","30,097.0","29,230.0","30,553.0","28,866.0","4.11M","2.97%"
"28/10/2022","29,230.0","30,142.0","30,781.0","29,230.0","5.38M","-2.73%"
"27/10/2022","30,051.0","29,185.0","30,416.0","28,729.0","4.96M","3.78%"
"26/10/2022","28,957.0","29,641.0","29,778.0","28,592.0","2.90M","-0.62%"
"25/10/2022","29,139.0","27,634.0","29,139.0","27,315.0","6.88M","6.86%"
"24/10/2022","27,269.0","27,725.0","28,410.0","27,178.0","5.01M","0.17%"
"21/10/2022","27,224.0","29,094.0","29,458.0","27,178.0","6.47M","-6.57%"
"20/10/2022","29,139.0","29,550.0","30,006.0","28,729.0","3.49M","-1.69%"
"19/10/2022","29,641.0","29,914.0","30,279.0","29,322.0","3.05M","0.31%"
"18/10/2022","29,550.0","30,826.0","30,918.0","29,185.0","4.84M","-2.26%"
"17/10/2022","30,234.0","28,820.0","30,370.0","28,820.0","4.66M","2.79%"
"14/10/2022","29,413.0","29,458.0","29,823.0","29,094.0","4.56M","2.22%"
"13/10/2022","28,774.0","28,774.0","29,185.0","27,999.0","4.51M","0.00%"
"12/10/2022","28,774.0","27,452.0","28,774.0","27,178.0","5.02M","6.95%"
"11/10/2022","26,905.0","27,543.0","28,455.0","26,813.0","6.54M","-1.50%"
"10/10/2022","27,315.0","24,716.0","27,315.0","24,716.0","4.46M","6.96%"
"07/10/2022","25,537.0","27,087.0","27,224.0","25,537.0","7.03M","-6.98%"
"06/10/2022","27,452.0","28,729.0","28,820.0","26,905.0","4.71M","-3.22%"
"05/10/2022","28,364.0","27,361.0","28,729.0","27,087.0","4.35M","5.42%"
"04/10/2022","26,905.0","29,094.0","29,185.0","26,631.0","6.31M","-5.90%"
"03/10/2022","28,592.0","30,735.0","30,735.0","28,592.0","4.09M","-6.97%"
"30/09/2022","30,735.0","29,230.0","31,009.0","27,817.0","7.10M","4.49%"
"29/09/2022","29,413.0","32,468.0","32,468.0","29,413.0","6.54M","-6.93%"
"28/09/2022","31,602.0","31,784.0","32,696.0","31,374.0","4.73M","-0.57%"
"27/09/2022","31,784.0","32,377.0","32,833.0","31,647.0","4.66M","-0.71%"
"26/09/2022","32,012.0","32,103.0","32,742.0","30,963.0","6.96M","-3.17%"
"23/09/2022","33,061.0","33,699.0","34,383.0","32,924.0","4.58M","-2.03%"
"22/09/2022","33,745.0","32,377.0","33,745.0","32,194.0","5.92M","2.92%"
"21/09/2022","32,787.0","32,377.0","33,015.0","32,012.0","4.03M","-0.14%"
"20/09/2022","32,833.0","31,921.0","32,833.0","30,690.0","6.00M","4.50%"
"19/09/2022","31,419.0","33,836.0","33,882.0","31,419.0","10.02M","-6.89%"
"16/09/2022","33,745.0","34,474.0","34,566.0","33,608.0","5.49M","-2.11%"
"15/09/2022","34,474.0","34,657.0","35,478.0","34,474.0","8.38M","1.20%"
"14/09/2022","34,064.0","33,745.0","34,566.0","33,745.0","6.49M","-1.45%"
"13/09/2022","34,566.0","34,611.0","34,839.0","33,517.0","6.78M","0.53%"
"12/09/2022","34,383.0","35,113.0","35,888.0","34,201.0","5.98M","-1.57%"
"09/09/2022","34,930.0","33,745.0","34,930.0","32,970.0","6.80M","3.79%"
"08/09/2022","33,654.0","33,198.0","34,566.0","32,377.0","6.90M","3.08%"
"07/09/2022","32,650.0","33,106.0","34,155.0","32,650.0","7.99M","-2.19%"
"06/09/2022","33,380.0","35,432.0","35,432.0","33,380.0","11.44M","-4.56%"
"05/09/2022","34,976.0","34,566.0","36,025.0","34,292.0","5.51M","2.27%"
"31/08/2022","34,201.0","34,383.0","35,022.0","34,110.0","7.74M","-0.66%"
"30/08/2022","34,429.0","35,432.0","35,478.0","33,973.0","5.81M","-0.40%"
"29/08/2022","34,566.0","33,015.0","34,566.0","32,377.0","13.22M","6.91%"
"26/08/2022","32,331.0","32,833.0","33,608.0","31,921.0","5.95M","0.00%"
"25/08/2022","32,331.0","30,690.0","32,331.0","30,644.0","9.70M","6.94%"
"24/08/2022","30,234.0","29,185.0","30,416.0","29,048.0","6.18M","5.41%"
"23/08/2022","28,683.0","28,182.0","29,094.0","28,090.0","2.86M","1.12%"
"22/08/2022","28,364.0","29,185.0","29,504.0","28,090.0","2.82M","-2.81%"
"19/08/2022","29,185.0","29,732.0","29,914.0","29,048.0","3.69M","-1.24%"
"18/08/2022","29,550.0","29,367.0","30,097.0","29,185.0","3.29M","0.62%"
"17/08/2022","29,367.0","30,188.0","30,279.0","29,185.0","3.14M","-1.83%"
"16/08/2022","29,914.0","29,960.0","30,553.0","29,595.0","4.66M","0.15%"
"15/08/2022","29,869.0","29,732.0","30,462.0","29,732.0","2.43M","1.08%"
"12/08/2022","29,550.0","28,957.0","29,595.0","28,729.0","2.56M","2.05%"
"11/08/2022","28,957.0","29,778.0","30,142.0","28,911.0","3.85M","-1.85%"
"10/08/2022","29,504.0","30,325.0","30,325.0","29,367.0","3.49M","-2.85%"
"09/08/2022","30,370.0","30,644.0","31,282.0","30,006.0","4.21M","-0.75%"
"08/08/2022","30,598.0","29,686.0","30,690.0","29,504.0","5.62M","3.55%"
"05/08/2022","29,550.0","29,185.0","29,641.0","28,911.0","2.78M","0.00%"
"04/08/2022","29,550.0","29,550.0","30,097.0","29,002.0","3.44M","0.00%"
"03/08/2022","29,550.0","27,999.0","29,869.0","27,589.0","6.12M","5.20%"
"02/08/2022","28,090.0","27,497.0","28,546.0","27,497.0","4.36M","2.50%"
"01/08/2022","27,406.0","27,452.0","27,497.0","26,677.0","4.30M","2.56%"
"29/07/2022","26,722.0","28,273.0","28,273.0","26,677.0","6.01M","-4.25%"
"28/07/2022","27,908.0","27,999.0","28,227.0","27,771.0","4.58M","0.99%"
"27/07/2022","27,634.0","26,494.0","27,634.0","26,494.0","2.90M","4.30%"
"26/07/2022","26,494.0","25,628.0","27,041.0","25,628.0","2.88M","2.83%"
"25/07/2022","25,765.0","26,905.0","26,905.0","25,719.0","2.67M","-4.72%"
"22/07/2022","27,041.0","27,999.0","28,227.0","26,905.0","3.66M","-3.27%"
"21/07/2022","27,954.0","27,361.0","28,501.0","27,178.0","3.12M","2.17%"
"20/07/2022","27,361.0","27,361.0","27,817.0","27,041.0","3.36M","2.39%"
"19/07/2022","26,722.0","26,631.0","27,361.0","26,266.0","3.32M","-1.01%"
"18/07/2022","26,996.0","27,771.0","28,136.0","26,996.0","2.36M","-0.67%"
"15/07/2022","27,178.0","28,090.0","28,136.0","27,178.0","4.17M","-0.83%"
"14/07/2022","27,406.0","25,445.0","27,406.0","25,445.0","5.14M","6.94%"
"13/07/2022","25,628.0","25,993.0","26,312.0","25,582.0","2.91M","-1.40%"
"12/07/2022","25,993.0","25,217.0","26,038.0","25,081.0","2.96M","3.08%"
"11/07/2022","25,217.0","26,084.0","26,357.0","25,081.0","3.65M","-3.49%"
"08/07/2022","26,129.0","25,263.0","26,129.0","25,081.0","3.89M","6.11%"
"07/07/2022","24,625.0","23,895.0","24,989.0","23,439.0","4.10M","2.08%"
"06/07/2022","24,123.0","24,716.0","25,993.0","24,123.0","5.63M","-6.86%"
"05/07/2022","25,901.0","27,725.0","28,045.0","25,628.0","6.76M","-5.96%"
"04/07/2022","27,543.0","27,457.0","27,973.0","27,242.0","3.14M","1.59%"
"01/07/2022","27,113.0","27,629.0","28,060.0","26,510.0","3.24M","-3.82%"
"30/06/2022","28,189.0","28,404.0","28,791.0","28,060.0","3.95M","1.40%"
"29/06/2022","27,801.0","27,629.0","28,404.0","25,994.0","6.40M","1.41%"
"28/06/2022","27,414.0","28,404.0","29,609.0","26,941.0","9.40M","-4.92%"
"27/06/2022","28,834.0","30,986.0","31,718.0","28,834.0","6.10M","-6.95%"
"24/06/2022","30,986.0","30,943.0","31,761.0","30,297.0","2.89M","1.55%"
"23/06/2022","30,513.0","27,973.0","30,513.0","27,543.0","5.92M","3.50%"
"22/06/2022","29,480.0","31,675.0","32,019.0","29,480.0","5.57M","-6.93%"
"21/06/2022","31,675.0","33,138.0","34,429.0","31,675.0","7.12M","-6.95%"
"20/06/2022","34,042.0","36,581.0","37,269.0","34,042.0","11.37M","-6.94%"
"17/06/2022","36,581.0","34,945.0","37,011.0","34,687.0","6.55M","1.31%"
"16/06/2022","36,107.0","35,462.0","37,011.0","35,031.0","6.53M","3.07%"
"15/06/2022","35,031.0","33,654.0","35,031.0","31,847.0","6.38M","4.90%"
"14/06/2022","33,396.0","30,986.0","33,783.0","30,211.0","6.32M","5.72%"
"13/06/2022","31,588.0","31,847.0","33,611.0","31,588.0","9.81M","-6.97%"
"10/06/2022","33,955.0","36,150.0","36,925.0","33,955.0","7.46M","-6.96%"
"09/06/2022","36,495.0","36,365.0","37,527.0","35,806.0","4.58M","0.36%"
"08/06/2022","36,365.0","36,581.0","38,130.0","35,419.0","7.62M","-0.59%"
"07/06/2022","36,581.0","36,581.0","37,700.0","34,687.0","11.04M","-1.73%"
"06/06/2022","37,226.0","35,720.0","37,441.0","34,472.0","8.00M","6.27%"
"03/06/2022","35,031.0","33,181.0","35,247.0","33,138.0","7.24M","4.90%"
"02/06/2022","33,396.0","34,429.0","34,515.0","32,707.0","5.81M","-1.02%"
"01/06/2022","33,740.0","32,277.0","34,300.0","32,234.0","8.31M","5.23%"
"31/05/2022","32,062.0","29,695.0","32,062.0","29,609.0","9.07M","6.89%"
"30/05/2022","29,996.0","30,513.0","30,900.0","29,996.0","3.23M","-1.27%"
"27/05/2022","30,383.0","30,168.0","31,072.0","30,039.0","5.34M","0.00%"
"26/05/2022","30,383.0","31,502.0","32,019.0","29,695.0","6.18M","-3.16%"
"25/05/2022","31,373.0","29,867.0","31,373.0","28,662.0","7.59M","6.89%"
"24/05/2022","29,351.0","28,189.0","29,867.0","28,189.0","8.04M","2.40%"
"23/05/2022","28,662.0","28,361.0","29,351.0","27,801.0","7.56M","2.15%"
"20/05/2022","28,060.0","26,855.0","28,662.0","26,639.0","5.92M","3.82%"
"19/05/2022","27,027.0","24,789.0","27,457.0","24,617.0","8.02M","5.19%"
"18/05/2022","25,693.0","24,444.0","25,693.0","24,186.0","5.20M","6.99%"
"17/05/2022","24,014.0","21,776.0","24,014.0","21,002.0","5.34M","6.90%"
"16/05/2022","22,465.0","24,961.0","25,219.0","22,465.0","7.36M","-6.95%"
"13/05/2022","24,143.0","25,133.0","25,951.0","24,143.0","4.67M","-6.97%"
"12/05/2022","25,951.0","27,543.0","28,232.0","25,951.0","4.17M","-6.94%"
"11/05/2022","27,887.0","27,457.0","27,973.0","26,898.0","3.24M","4.52%"
"10/05/2022","26,682.0","26,682.0","28,232.0","26,682.0","8.54M","-6.91%"
"09/05/2022","28,662.0","30,513.0","30,556.0","28,662.0","2.80M","-6.98%"
"06/05/2022","30,814.0","30,297.0","31,933.0","30,297.0","3.97M","-1.92%"
"05/05/2022","31,416.0","31,158.0","31,976.0","30,125.0","3.89M","1.53%"
"04/05/2022","30,943.0","32,707.0","32,880.0","30,943.0","4.77M","-6.99%"
"29/04/2022","33,267.0","32,363.0","34,042.0","32,320.0","4.13M","1.71%"
"28/04/2022","32,707.0","31,890.0","33,052.0","31,545.0","4.34M","3.54%"
"27/04/2022","31,588.0","31,675.0","32,363.0","30,470.0","3.74M","-3.42%"
"26/04/2022","32,707.0","28,748.0","32,707.0","28,748.0","7.68M","5.85%"
"25/04/2022","30,900.0","31,933.0","32,707.0","30,900.0","4.76M","-6.87%"
"22/04/2022","33,181.0","35,806.0","36,150.0","33,181.0","10.07M","-6.88%"
